OBJECTID,OBJECTID_MODE,Mode,FacilityID_Mode,X,Y,Target break,8_Total_Pat,9_Bus_patronage,10_PropComm,11_Balance,12_LUEntropy,13_PedConnect,14_PBN,15_Parkiteer,16_ACDist,17_ACCount,18_FTZ,19_Parking,20_PropUrban,21_PropRural,22_EmpAccess,23_C_LOS,24_O_Bus_LOS,25_O_Tram_LOS,26_O_Train_LOS,27_O_LOS,28_MedInc,29_PropOS,30_PropBach,31_LocalAccess_800,32_EmpDen_800,33_ResidentialDen_800,34_censored_PropFTE,35_censored_MeanSize
1928,1928-tram,tram,774-tram,319212.9871,5817735.484,600,192.5073633,7.1,0.128342874,0.05861401,0.133137987,77,0,0,1.337825452,0,0,0,4508.449827,0,165921.4793,60.38461538,11.23076923,0,0,60.38461538,650,0.036774148,0.670886217,1.47,-0.514,0.850165638,0.594266141,2.34525916
1915,1915-tram,tram,780-tram,323760.5061,5817891.506,600,390.1074095,85,0.251482403,0.059571903,0.158239995,95,0.15932794,0,0.004787389,1,0,0,3949.112749,0,136858.2023,60.61538462,30.46153846,0,0,60.61538462,650,0.027195,0.63403442,2.27,-0.391,0.079851942,0.621105606,2.495817327
1905,1905-tram,tram,784-tram,318840.5341,5817993.025,600,292.5994046,9.6,0.037687978,0.0264061,0.085231449,60,0,0,1.667440553,0,0,0,4191.469704,0,165921.4793,60.46153846,33.69230769,0,0,60.46153846,500,0.034442691,0.625367501,1.64,-0.554,0.560097126,0.568951288,2.458109054
1909,1909-tram,tram,783-tram,323088.0003,5817978.501,600,322.9627702,20.7,0.101035568,0.060705352,0.125134395,91,0.326026329,0,0.675347358,0,0,0,3869.869109,0,113897.5909,58.84615385,30.53846154,0,0,58.84615385,650,0.024984529,0.667734425,1.85,-0.38,0.175511725,0.586801884,2.686797216
1901,1901-tram,tram,786-tram,322101.0205,5818064.039,600,377.6419925,42,0.161267511,0.045163586,0.154685983,97,0.465800409,0,1.595391871,0,0,0,4001.240804,0,120528.0834,63.23076923,34.69230769,31.07692308,0,94.30769231,650,0.026815497,0.675312168,1.25,-0.437,0.646927358,0.59980868,2.495132359
1904,1904-tram,tram,785-tram,317222.9966,5818031.505,600,1835.537251,62.6,0.43448635,0.141228558,0.170219895,109,0.316159345,0,0.215872307,1,0,0,3054.691281,0,222902.7994,103.0769231,245.6153846,0,0,103.0769231,650,0.030295889,0.578337579,2.37,-0.0132,-0.576087574,0.644139105,2.385424966
1900,1900-tram,tram,787-tram,320506.498,5818074.018,600,628.0486857,68.8,0.525712401,0.123454191,0.135236423,116,0,0,0.005974692,1,0,0,4646.606831,0,142938.7292,79.30769231,35.15384615,0,0,79.30769231,650,0.031045084,0.664486636,2.37,-0.301,0.657038122,0.627152984,2.345547406
1896,1896-tram,tram,789-tram,321428.032,5818149.003,600,650.1024688,31.9,0.204766676,0.06326853,0.0947126,86,0.319996396,0,0.92490617,0,0,0,6061.394054,0,182796.8096,106.3846154,30.76923077,106.3846154,0,212.7692308,650,0.030239627,0.673242349,1.34,-0.789,2.05703566,0.601620933,2.393517337
1893,1893-tram,tram,790-tram,320526.9991,5818251.483,600,628.0486857,12,0.503196074,0.112638058,0.128338471,112,0.161302052,0,0.172859027,1,0,0,5122.153911,0,143474.3016,79.30769231,30.76923077,0,0,79.30769231,650,0.034891519,0.6630913,1.98,-0.353,0.935455853,0.615334309,2.335580621
1892,1892-tram,tram,791-tram,318884.977,5818288.481,600,292.5994046,21.8,0.066410458,0.026215413,0.088943272,64,0,0,1.63409234,0,0,0,4677.058512,0,119589.4805,60.46153846,30.46153846,0,0,60.46153846,500,0.035476204,0.603519081,1.66,-0.587,0.721655111,0.571149719,2.41292851
1884,1884-tram,tram,794-tram,317262.0073,5818318.97,600,201.7480987,0.4,0.386659261,0.144111517,0.179523672,95,0,0,0.388081255,1,0,0,2989.24283,0,113852.566,63.92307692,30.23076923,0,0,63.92307692,650,0.033013092,0.570550936,1.83,-0.0282,-0.30608478,0.647506566,2.376842606
1880,1880-tram,tram,796-tram,317285.4906,5818496.014,600,201.7480987,0.8,0.240348979,0.136702231,0.175235873,84,0,0,0.545997044,0,0,0,3116.752587,0,109434.2278,63.69230769,30.23076923,31.84615385,0,95.53846154,500,0.032394641,0.570112181,2.07,-0.0222,-0.448292275,0.629352744,2.480108387
1874,1874-tram,tram,799-tram,318921.0052,5818590.024,600,292.5994046,0.1,0.071910293,0.023774143,0.082598153,77,0,0,1.664772726,0,0,0,5091.72819,0,109463.9184,60.46153846,4.615384615,60.46153846,0,120.9230769,500,0.037463215,0.588482253,1.73,-0.687,0.953026728,0.578957607,2.429125822
1871,1871-tram,tram,800-tram,321476.0321,5818616.038,600,325.0512344,24.4,0.093677438,0.072605146,0.08665364,72,0.103320336,0,1.108571174,0,0,0,5478.373009,0,80512.26908,52.84615385,9,53.53846154,0,106.3846154,500,0.027671688,0.642948248,1.72,-0.571,1.283129713,0.570580305,2.492547861
1867,1867-tram,tram,802-tram,321544.9961,5818671.043,600,294.3205123,24.4,0.099446359,0.073443249,0.103319915,72,0.167468201,0,1.195626266,0,0,0,5224.000746,0,108051.3173,53.53846154,9,52.84615385,0,106.3846154,500,0.027523104,0.641143854,1.57,-0.545,1.226955341,0.569699212,2.516213772
1862,1862-tram,tram,804-tram,320585.5167,5818765.494,600,628.0486857,61.7,0.343516695,0.105735532,0.131667384,85,0,0,0.690183727,0,0,0,5461.691408,0,143412.1318,79.23076923,18.07692308,0,0,79.23076923,500,0.034104922,0.642727453,2.2,-0.414,1.017532162,0.582595212,2.352946998
1851,1851-tram,tram,808-tram,318966.508,5818973.985,600,292.5994046,9,0.081190236,0.02348759,0.09012393,75,0,0,1.780014597,0,0,0,5052.690931,0,109463.9184,60.38461538,11.30769231,0,0,60.38461538,500,0.04119939,0.577452482,1.91,-0.689,0.875406645,0.581503717,2.46107036
1850,1850-tram,tram,809-tram,323845.5123,5818977.002,600,390.1074095,82.6,0.130547899,0.029772424,0.106590648,72,0,0,1.084784727,0,0,0,4630.275572,0,77547.45476,60.84615385,28.23076923,60.76923077,0,121.6153846,650,0.02300279,0.593766165,1.64,-0.653,0.959164853,0.571619606,2.360850624
1841,1841-tram,tram,813-tram,323880.9787,5819113.476,600,390.1074095,82.6,0.124760071,0.028816303,0.103124176,71,0,0,1.223912422,0,0,0,4543.597685,0,81438.65159,60.76923077,28.23076923,30.46153846,0,91.23076923,650,0.024593081,0.589851611,1.77,-0.632,0.880180469,0.573004469,2.370203582
1846,1846-tram,tram,811-tram,323221.0288,5819038.006,600,161.4813851,27,0.045125404,0.030023278,0.088724458,55,0.475313579,0,1.262301217,0,0,0,4788.900852,0,50270.56147,29,28.23076923,29.76923077,0,58.76923077,650,0.024123208,0.599000162,1.06,-0.634,1.121235892,0.573972906,2.418936539
1842,1842-tram,tram,812-tram,323254.9608,5819075.037,600,161.4813851,27,0.046016428,0.029788141,0.088644144,59,0.443548536,0,1.282211314,0,0,0,4706.524548,0,50296.04288,29.76923077,28.23076923,29,0,58.76923077,650,0.024541897,0.596929447,1.55,-0.602,0.83945595,0.569824616,2.397775932
1819,1819-tram,tram,823-tram,316543.9916,5819333.008,600,370.5236411,#N/A,0.107926353,0.08360358,0.132599211,68,0.666038353,0,1.301244124,0,0,0.007334413,3211.251182,0,330620.0861,63.53846154,177.3846154,0,0,63.53846154,650,0.030655844,0.588357901,2.25,-0.188,-0.423222525,0.596270517,2.40224551
1831,1831-tram,tram,816-tram,317295.0041,5819235.51,600,333.2765783,40,0.037770767,0.072251082,0.083456994,53,0.169639979,0,1.243021577,0,0,0,3883.866065,0,78384.76647,63.69230769,23,0,0,63.69230769,500,0.032391001,0.545240502,2.39,-0.224,-0.355930014,0.595732679,2.556775947
1830,1830-tram,tram,817-tram,321596.3442,5819251.997,600,882.9615369,11.8,0.13698892,0.074166014,0.129851976,58,0.152766734,0,1.601001084,0,0,0,4280.733805,0,90135.29325,106.4615385,28.30769231,0,0,106.4615385,500,0.029919965,0.612902958,1.85,-0.352,0.349591662,0.539669257,2.499447552
1827,1827-tram,tram,819-tram,317027.9945,5819271.995,600,333.2765783,1.3,0.082098956,0.077015054,0.107622414,57,0.319992199,0,1.245899808,0,0,0,3502.449342,0,62366.12201,63.69230769,14.23076923,0,0,63.69230769,650,0.032534652,0.570854609,2.33,-0.21,-0.379309364,0.59835981,2.479680297
1823,1823-tram,tram,821-tram,321179.0227,5819302.012,600,169.613887,7.8,0.076752572,0.088247632,0.077444438,51,0.157364481,0,1.395281809,0,0,0,4607.105951,0,80512.26908,53.92307692,28.30769231,0,0,53.92307692,500,0.025677248,0.60379535,2.38,-0.352,0.352087079,0.538432247,2.5899331
1816,1816-tram,tram,824-tram,320858.5253,5819338.958,600,169.613887,2.4,0.161561114,0.093218825,0.123493623,50,0,0,1.307518319,0,0,0,4344.970201,0,82682.18215,53.92307692,28.30769231,0,0,53.92307692,500,0.02578511,0.606901198,2.61,-0.243,-0.018137398,0.550802911,2.553916588
1815,1815-tram,tram,825-tram,320651.9947,5819364.745,600,676.9242679,55.2,0.240206471,0.100156788,0.136534661,62,0,0,1.293105619,0,0,0,4043.948105,0,65532.37918,133.2307692,28.84615385,26.69230769,0,159.9230769,500,0.026058479,0.608618396,2.45,-0.266,0.105151017,0.553600095,2.565063127
1812,1812-tram,tram,826-tram,320488.5299,5819382.029,600,169.613887,75.8,0.233131632,0.107107285,0.129472217,68,0.399211538,0,1.302201691,0,0,0.005015887,3753.168144,0,76605.70052,53.69230769,56.69230769,27.07692308,75.30769231,156.0769231,500,0.024194729,0.607711322,2.45,-0.247,0.044801869,0.55177895,2.63611359
1801,1801-tram,tram,832-tram,316386.4863,5819591.509,600,370.5236411,7,0.151478499,0.070717507,0.134135852,58,0.639827388,0,0.998617659,0,0,0.000973797,3378.063368,0,153348.9362,63.53846154,11.76923077,0,0,63.53846154,650,0.03028348,0.558912792,2.07,-0.242,-0.273076126,0.602898972,2.361700201
1804,1804-tram,tram,831-tram,319032.4808,5819569.997,600,320.0106917,16.5,0.036202097,0.029482449,0.081116137,58,0.110988819,0,2.084655872,0,0,0,4087.455553,0,65584.89889,60.38461538,27.92307692,60.38461538,0,120.7692308,500,0.024426125,0.571009712,1.23,-0.587,0.780793774,0.568404701,2.746949773
1796,1796-tram,tram,835-tram,323946.9864,5819778.036,600,195.0537047,37,0.228698748,0.106113215,0.145115994,80,0.155022636,0,1.344369444,0,0,0,4843.157343,0,57502.50834,30.23076923,80.84615385,29.76923077,0,60,650,0.055850289,0.558469978,1.91,-0.338,0.493728497,0.615146926,2.318413341
1793,1793-tram,tram,836-tram,323982.9592,5819822.988,600,195.0537047,37,0.241465285,0.109977868,0.144368474,69,0.180989855,0,1.296061325,0,0,0,4926.89966,0,49898.16702,29.76923077,80.84615385,30.23076923,0,60,650,0.057467254,0.55742914,1.8,-0.336,0.56757093,0.618021351,2.320495493
1792,1792-tram,tram,837-tram,316251.4798,5819824.975,600,370.5236411,38.7,0.098588913,0.064270345,0.12802316,59,0.635323752,0,0.728928945,0,0,0,3652.706814,0,170343.1363,63.53846154,92.76923077,0,0,63.53846154,650,0.035500799,0.543377273,1.55,-0.359,0.208202722,0.614629862,2.315559412
1788,1788-tram,tram,839-tram,321742.4973,5819853.042,600,268.6487753,8.1,0.027605408,0.064441379,0.07746502,46,0,0,1.232294515,0,0,0,3642.231151,0,39613.26497,52.61538462,6.230769231,0,0,52.61538462,300,0.023501509,0.555737145,1.37,-0.319,0.230229941,0.541768768,2.636110944
1776,1776-tram,tram,845-tram,324126.9892,5820122.473,600,283.0100971,10.7,0.259733716,0.162479932,0.156519134,72,0,0,0.992068967,0,0,0,4743.349783,0,55811.67348,60.07692308,54.53846154,0,0,60.07692308,650,0.061821382,0.539173094,1.73,-0.124,0.336679834,0.612876227,2.438400302
1780,1780-tram,tram,843-tram,321766.5052,5820061.495,600,268.6487753,2.6,0.0113715,0.067015924,0.064544237,43,0,0,1.127563282,0,0,0,3493.479505,0,53555.98419,52.61538462,6.230769231,0,0,52.61538462,300,0.026022089,0.519744095,0.979,-0.316,0.320912481,0.545331586,2.691051356
1777,1777-tram,tram,844-tram,316112.5061,5820068.009,600,370.5236411,43.7,0.121224469,0.061420045,0.137129576,64,0.635132879,0,0.448965933,1,0,0,3827.844855,0,170343.1363,63.92307692,88.69230769,0,0,63.92307692,650,0.041247152,0.534099275,1.41,-0.433,0.476216073,0.621733345,2.288488562
1769,1769-tram,tram,848-tram,315999.5111,5820264.549,600,370.5236411,43.7,0.13945497,0.058602302,0.148941918,63,0.646334845,0,0.222260724,1,0,0,3995.947478,0,45971.9511,64,88.69230769,0,0,64,650,0.039506252,0.526474515,1.22,-0.457,0.585990268,0.623244738,2.35648476
1768,1768-tram,tram,849-tram,318898.4784,5820320.983,600,320.0106917,4.1,0.010029724,0.025816142,0.059421609,60,0,0,1.941322606,0,0,0,3987.179405,0,62708.59912,60.23076923,6.307692308,0,0,60.23076923,500,0.016021947,0.540889862,0.845,-0.516,0.684863445,0.562952008,2.906128048
1764,1764-tram,tram,851-tram,321802.9938,5820416.483,600,268.6487753,0.3,0.014638862,0.063692326,0.103857808,60,0.179481543,0,1.021974299,0,0,0,3342.345642,0,55905.30246,52.61538462,6.230769231,0,0,52.61538462,300,0.033544006,0.507619047,1.36,-0.229,-0.129651676,0.553440705,2.735936668
1753,1753-tram,tram,856-tram,320789.482,5820532.005,600,386.5720759,24.6,0.313344361,0.066270439,0.159169282,100,0.319902696,0,0.128519832,1,0,0,3547.647791,0,65500.8093,79.61538462,6.307692308,0,0,79.61538462,300,0.0288632,0.562722601,2.56,-0.219,-0.47664475,0.56492721,2.579271414
1756,1756-tram,tram,855-tram,315770.0016,5820524.485,600,342.7132979,10.2,0.1752723,0.053185564,0.157869033,62,0.40337752,0,0.136827833,1,0,0,4225.479382,0,50559.62681,64,28,64,0,128,650,0.037675564,0.517014217,0.963,-0.484,0.717773998,0.63055786,2.394210338
1757,1757-tram,tram,854-tram,324321.9695,5820525.952,600,141.5050485,41.8,0.172995329,0.224727237,0.172158751,75,0,0,0.629879307,0,0,0,3683.389905,0,62830.66919,30.15384615,28.53846154,59.53846154,0,89.69230769,500,0.056596408,0.511652243,2.09,0.0979,-0.222205407,0.579077438,2.64973445
1752,1752-tram,tram,857-tram,324360.959,5820561.974,600,141.5050485,41.8,0.165780172,0.228886585,0.16984094,74,0,0,0.612193595,0,0,0,3607.981988,0,66006.50544,29.76923077,42.69230769,30.15384615,0,59.92307692,500,0.055162979,0.505506871,1.83,0.111,-0.148002306,0.573939502,2.679383337
1742,1742-tram,tram,861-tram,322824.0316,5820674.957,600,125.6817144,59.7,0.007954926,0.017229589,0.062271187,59,0,0,1.346050159,0,0,0,3580.565372,0,42335.9601,28.76923077,49.92307692,29.53846154,0,58.30769231,500,0.02722303,0.542398515,1.14,-0.398,0.152520193,0.53579438,2.809774787
1738,1738-tram,tram,862-tram,322839.0284,5820736.005,600,125.6817144,59.7,0.008204746,0.0172695,0.058904315,56,0,0,1.313021142,0,0,0,3572.21789,0,42335.9601,29.53846154,49.92307692,28.76923077,0,58.30769231,500,0.026389143,0.537147422,1.16,-0.395,0.133633457,0.536636554,2.797676414
1733,1733-tram,tram,865-tram,315230.5048,5820783.969,600,314.9029548,14.6,0.145131967,0.054973493,0.114244372,44,0.319997022,0,0.735266424,0,0,0,4290.723738,0,47913.31347,63.69230769,58.69230769,0,0,63.69230769,650,0.033815604,0.493537041,0.894,-0.456,0.702610448,0.631235483,2.492652397
1734,1734-tram,tram,864-tram,321866.0208,5820793.969,600,134.3243877,54.8,0.014413042,0.065591556,0.147494926,72,0.353457658,0,1.064457574,0,0,0,2983.921841,0,68250.63312,52.69230769,84.15384615,0,0,52.69230769,500,0.048014224,0.530318283,1.91,-0.129,-0.633680811,0.563911222,2.647885002
1720,1720-tram,tram,870-tram,320835.0184,5820939.484,600,386.5720759,175,0.43738734,0.081278784,0.173206239,96,0,0,0.281734224,1,0,0,2870.114443,0,68080.40214,79.46153846,164.0769231,0,0,79.46153846,500,0.03005472,0.556897922,3.11,-0.119,-0.953456833,0.590845931,2.569165544
1723,1723-tram,tram,869-tram,314912.0022,5820941.526,600,314.9029548,7.6,0.132758536,0.063198311,0.111900879,45,0.319995666,0,0.904362514,0,0,0,3716.725819,0,47912.54519,63.61538462,32.76923077,0,0,63.61538462,500,0.028354664,0.473243467,0.27,-0.37,0.720689781,0.618108906,2.546220714
1709,1709-tram,tram,875-tram,318981.9801,5821111.05,600,160.0053459,98.5,0.02861187,0.026277567,0.046254921,55,0.129999724,0,1.883289897,0,0,0,3632.832606,0,54437.36599,60.07692308,83.23076923,0,0,60.07692308,500,0.025250645,0.478798498,0.46,-0.471,0.712088149,0.566738893,2.831919376
1710,1710-tram,tram,874-tram,314601.0161,5821097.519,600,314.9029548,1.1,0.153224804,0.068583797,0.115310056,44,0.319805255,0,0.556634043,1,0,0,3349.641021,0,32230.28183,63.53846154,26.61538462,0,0,63.53846154,500,0.026472927,0.46847136,0.268,-0.322,0.558486078,0.597874373,2.586658532
1703,1703-tram,tram,877-tram,314291.9867,5821238.501,600,314.9029548,3.1,0.16484461,0.073300739,0.113813415,54,0.31993248,0,0.216975761,1,0,0,3066.345528,0,27699.61074,63.46153846,56.84615385,0,0,63.46153846,500,0.02376817,0.452155784,0.0841,-0.25,0.440248071,0.600901549,2.547690146
1699,1699-tram,tram,878-tram,324790.5282,5821302.478,600,283.0100971,116.1,0.05053703,0.223984781,0.091876892,71,0.320073613,0,0.719202292,0,0,0,3697.14514,0,51505.33558,59.92307692,55.84615385,0,0,59.92307692,300,0.026838314,0.45868723,2.16,0.165,-0.443733539,0.536246947,2.851225746
33,33-tram,tram,880-tram,320857.9958,5821362.959,600,116.6984909,0.9,0.386290478,0.080218921,0.163830266,86,0.157333813,0,0.705733763,0,0,0,2985.501607,0,65500.8093,39.38461538,48.69230769,0,0,39.38461538,500,0.031017697,0.577175578,2.92,-0.0605,-1.07396366,0.593969652,2.546491902
1694,1694-tram,tram,881-tram,314016.9671,5821382.016,600,157.4514774,89.4,0.177250173,0.121865996,0.136449792,59,0.178449968,0,0.094788619,1,0,0,2571.852653,0,28381.64751,31.69230769,117.1538462,63.07692308,0,94.76923077,500,0.026206454,0.4255582,-0.0709,-0.105,0.174263738,0.625214176,2.425397043
1690,1690-tram,tram,882-tram,314006.0002,5821446.051,600,136.050038,89.4,0.169693859,0.148376999,0.140202816,54,0.125895477,0,0.148511762,1,0,0,2399.939035,0,39619.75592,31.53846154,117.1538462,63.23076923,0,94.76923077,500,0.026438933,0.413195144,-0.0513,-0.0449,0.025722261,0.632762102,2.371292707
1689,1689-tram,tram,883-tram,322916.4902,5821508.951,600,251.3634288,0.7,0.012879891,0.016912662,0.049822076,57,0.320291277,0,1.244273382,0,0,0,3648.243139,0,43340.29619,58.30769231,34.23076923,0,0,58.30769231,300,0.028066332,0.504095421,1.67,-0.414,0.01171207,0.561656406,2.615490705
1684,1684-tram,tram,885-tram,320777.4723,5821563.039,600,233.3969818,0.3,0.375774702,0.095160718,0.17218714,66,0,0,0.904782236,0,0,0,2650.755342,0,60911.19271,79.30769231,26.15384615,0,0,79.30769231,500,0.028392707,0.55855165,2.68,-0.00804,-1.158773507,0.57007019,2.492789464
1680,1680-tram,tram,887-tram,320711.4814,5821751.499,600,233.3969818,0.3,0.291192967,0.10479756,0.181357395,69,0.055874211,0,1.09709958,0,0,0,2549.69378,0,60911.19271,79.30769231,36.53846154,0,0,79.30769231,500,0.029562465,0.543218842,2.29,0.0421,-1.1623231,0.553083748,2.592589676
1675,1675-tram,tram,889-tram,324972.0121,5821796.515,600,283.0100971,1.9,0.080383516,0.20361983,0.076282862,83,0,0,1.110112864,0,0,0,3746.534201,0,48488.9996,59.92307692,12.61538462,0,0,59.92307692,300,0.023887854,0.452785998,1.56,0.0342,-0.084385803,0.547594205,2.908572812
1665,1665-tram,tram,893-tram,314076.0028,5822050.537,600,272.100076,1.8,0.174036683,0.302720389,0.142555097,38,0,0,0.724738093,0,0,0,1753.350129,0,33990.76059,63.23076923,22.61538462,0,0,63.23076923,500,0.027438392,0.349395929,1.29,0.381,-1.491905024,0.643163732,2.316263225
1670,1670-tram,tram,891-tram,320642.0315,5821956.981,600,116.6984909,1.7,0.315808019,0.130557612,0.180061868,60,0.137067805,0,1.308977041,0,0,0,2155.305267,0,55320.73516,39.30769231,21,40,0,79.30769231,300,0.026626456,0.526981379,1.94,0.146,-1.375713179,0.528446555,2.65276712
1666,1666-tram,tram,892-tram,320609.0267,5822010.994,600,116.6984909,1.7,0.356945594,0.138277461,0.17902057,63,0.170164262,0,1.367026104,0,0,0,2046.720181,0,58969.90449,40,21,79.30769231,0,119.3076923,300,0.026013616,0.522575894,1.88,0.159,-1.393820597,0.528193181,2.672528394
1660,1660-tram,tram,894-tram,320560.9668,5822140.949,600,116.6984909,1.7,0.344225485,0.141901749,0.179321659,58,0.244069552,0,1.502906774,0,0,0,2042.040886,0,35041.60603,40,21,79.30769231,0,119.3076923,300,0.026665447,0.515124877,1.31,0.152,-1.138408454,0.52748153,2.690565031
1655,1655-tram,tram,897-tram,320568.9859,5822201.961,600,116.6984909,1.7,0.330366326,0.144027933,0.178210054,54,0.217807433,0,1.561848371,0,0,0,2030.875384,0,53686.57237,39.30769231,21,40,0,79.30769231,300,0.027978663,0.514077902,1.32,0.164,-1.176638352,0.528756302,2.693025061
1659,1659-tram,tram,895-tram,325058.0363,5822175.954,600,110.0396485,10.3,0.084654519,0.127766766,0.081006676,77,0,0,1.432569688,0,0,0,3598.324964,0,55718.94106,29.76923077,100.4615385,0,0,29.76923077,300,0.028283885,0.454780976,1.03,-0.168,0.164189611,0.546156017,2.834258188
1656,1656-tram,tram,896-tram,322988.017,5822201.946,600,125.6817144,13,0.023856883,0.02098135,0.069063995,58,0.108287709,0,1.553086255,0,0,0,3444.815819,0,26907.52053,28.53846154,20.30769231,58,0,86.53846154,500,0.030455879,0.465171279,1.32,-0.424,0.171242206,0.571426469,2.586756722
1651,1651-tram,tram,898-tram,323011.0392,5822332.994,600,125.6817144,13,0.016943787,0.022103855,0.061050817,59,0.2894112,0,1.632137076,0,0,0,3466.5824,0,27414.61121,58,20.30769231,28.53846154,0,86.53846154,500,0.029453674,0.47140477,1.07,-0.426,0.280453575,0.573934732,2.614677522
1645,1645-tram,tram,900-tram,325282.4772,5822388.029,600,220.0792971,4.6,0.073015454,0.065716878,0.06286544,65,0,0,1.631113494,0,0,0,3527.376054,0,41466.71781,59.84615385,35.07692308,0,0,59.84615385,300,0.033669564,0.460316155,1.12,-0.274,0.124246979,0.534227442,2.753814065
1650,1650-tram,tram,899-tram,314109.0109,5822350.486,600,272.100076,2.4,0.268953005,0.511300681,0.153530651,50,0,0,1.024596023,0,0,0,1030.108778,0,33990.76059,63.23076923,44.84615385,0,0,63.23076923,500,0.028480884,0.350864687,1.14,0.496,-1.709729507,0.618392978,2.409227533
1644,1644-tram,tram,901-tram,320544.9867,5822458,600,116.6984909,10.5,0.334969233,0.160962685,0.167198771,61,0.195317127,0,1.818590715,0,0,0,1826.855914,0,53976.88288,79.23076923,12.61538462,0,0,79.23076923,300,0.028941066,0.498698831,1.31,0.211,-1.322106185,0.5329271,2.764119929
1640,1640-tram,tram,902-tram,325483.037,5822549.97,600,110.0396485,3.3,0.048155163,0.037735778,0.064870279,81,0,0,1.623796041,0,0,0,3425.45988,0,41368.7133,29.61538462,41.46153846,30.15384615,0,59.76923077,300,0.040086237,0.447906423,1.27,-0.311,0.006487616,0.525191154,2.653405104
1639,1639-tram,tram,903-tram,325512.0389,5822591.992,600,110.0396485,3.3,0.047176985,0.032087591,0.066828953,76,0,0,1.641452147,0,0,0,3423.693994,0,41369.98533,30.15384615,41.46153846,29.61538462,0,59.76923077,300,0.04120493,0.445759976,1.27,-0.324,0.008507128,0.521356404,2.631711441
1635,1635-tram,tram,904-tram,325753.974,5822793.044,600,110.0396485,4.7,0.065992466,0.023898419,0.087551787,67,0,0,1.699539216,0,0,0,3190.871223,0,41361.71713,29.61538462,57.92307692,30.15384615,0,59.76923077,150,0.054863773,0.427450849,1.76,-0.333,-0.315576959,0.51169011,2.495381798
1634,1634-tram,tram,905-tram,314160.4932,5822814.998,600,272.100076,1.6,0.492863819,0.664199739,0.123229021,48,0,0,1.065129197,0,0,0,714.3370657,0,34072.39086,63.53846154,44.84615385,0,0,63.53846154,500,0.027619371,0.356853787,0.958,0.567,-1.832270347,0.619492716,2.37897563
1630,1630-tram,tram,906-tram,325806.0073,5822826.004,600,110.0396485,4.3,0.064949537,0.024367239,0.089106681,69,0,0,1.710539804,0,0,0,3128.737231,0,45283.4035,30.15384615,70.53846154,29.61538462,0,59.76923077,150,0.056235593,0.427257264,1.79,-0.319,-0.36903576,0.512947687,2.503539855
1629,1629-tram,tram,907-tram,326123.9935,5822916.972,600,110.0396485,1.6,0.105803221,0.029697403,0.14265083,59,0,0,1.709667559,0,0,0,2546.20744,0,39750.18473,29.69230769,11.53846154,30.15384615,0,59.84615385,150,0.062474555,0.393787518,1.29,-0.209,-0.51417411,0.4914794,2.379913127
1626,1626-tram,tram,908-tram,326195.0135,5822977.971,600,110.0396485,1.6,0.099802333,0.031632213,0.151586757,58,0,0,1.758477186,0,0,0,2376.399135,0,27925.24083,30.15384615,23.07692308,29.69230769,0,59.84615385,150,0.062307788,0.382606835,1.24,-0.166,-0.622776999,0.492705751,2.35340995
17,17-tram,tram,909-tram,326394.5099,5823126.988,600,220.0792971,1.2,0.119281228,0.042033327,0.181433977,53,0,0,1.891185917,0,0,0,1710.553249,0,39750.18473,60.07692308,23.07692308,0,0,60.07692308,150,0.055707158,0.319183846,1.24,-0.0367,-0.997126426,0.48854298,2.266779076
1621,1621-tram,tram,911-tram,326988.5043,5823435.036,600,220.0792971,1.4,0.035638042,0.024966227,0.168209298,40,0,0,2.266740749,0,0,0,2105.567003,0,41177.41112,60.15384615,23.07692308,0,0,60.15384615,150,0.04060361,0.473782072,0.462,-0.0494,-0.575417041,0.48854298,2.737794003
13,13-tram,tram,912-tram,327227.0123,5823551.99,600,220.0792971,1.7,0.057526897,0.016929227,0.151944416,56,0,0,2.446595199,0,0,0,2903.407954,0,39053.04241,60.15384615,22.53846154,0,0,60.15384615,150,0.059636106,0.531642691,0.502,-0.155,-0.276898814,0.48854298,2.92983164
12,12-tram,tram,913-tram,327521.0006,5823801.534,600,830.8004562,87.6,0.058604039,0.020601263,0.145708301,98,0.148047279,0,2.784689244,0,0,0,2346.448681,0,50406.68121,60.15384615,127.9230769,0,0,60.15384615,100,0.076718474,0.563960607,1.35,0.0622,-1.253226352,0.48854298,3.187254117
10,10-tram,tram,914-tram,314068.9631,5823840.002,600,136.050038,45.6,0.52708076,0.809051999,0.127332749,50,0.087093738,0,0.316143202,1,0,0,384.8880751,0,23506.27961,63.61538462,136.3846154,0,0,63.61538462,300,0.027793781,0.333794794,0.373,0.526,-1.785798868,0.598126649,2.420451889
1615,1615-tram,tram,915-tram,327720.9914,5824195.029,600,415.4002281,8.5,0.230694357,0.023789666,0.189119902,87,0.175000499,0,3.225141746,0,0,0,2028.692509,0,47354.5396,29.84615385,22.69230769,30.30769231,0,60.15384615,100,0.078425908,0.576354219,0.965,0.0413,-1.041893626,0.48854298,3.520581397
1610,1610-tram,tram,916-tram,327805.9891,5824293.049,600,415.4002281,14.9,0.229780694,0.024341471,0.189851985,76,0.173294588,0,3.349119154,0,0,0,1982.957122,0,33737.33814,30.30769231,45.92307692,29.84615385,0,60.15384615,100,0.077487954,0.579067543,0.953,0.0481,-1.058763424,0.48854298,3.500440872
